date,lake,metric,mean,median,p25,p75
2025-07-17,Amatitlán,chl,45.873260498046875,41.19054412841797,36.639400482177734,48.62228012084961
2025-07-17,Amatitlán,ndvi,-0.1915338635444641,-0.1866234987974167,-0.23476079106330872,-0.14750294387340546
2025-07-17,Amatitlán,ndwi,0.41697490215301514,0.40728336572647095,0.36593595147132874,0.46102023124694824
2025-07-24,Amatitlán,chl,55.34742736816406,50.067405700683594,37.98204803466797,69.06007385253906
2025-07-24,Amatitlán,ndvi,-0.2037583440542221,-0.19583331048488617,-0.2684989273548126,-0.13248635828495026
2025-07-24,Amatitlán,ndwi,0.4348095953464508,0.4303878843784332,0.3567635416984558,0.5123797655105591
2025-08-01,Amatitlán,chl,35.39867401123047,34.79119110107422,30.95262908935547,38.17341613769531
2025-08-01,Amatitlán,ndvi,-0.16702201962471008,-0.15655404329299927,-0.2164948284626007,-0.12244895845651627
2025-08-01,Amatitlán,ndwi,0.38607102632522583,0.3674418330192566,0.33702680468559265,0.40818142890930176
2025-02-07,Atitlán,chl,43.491302490234375,21.1325740814209,10.765890121459961,43.53005599975586
2025-02-07,Atitlán,ndvi,937.5962524414062,0.16417908668518066,-0.029411787167191505,0.49999988079071045
2025-02-07,Atitlán,ndwi,8088.48876953125,0.6923075914382935,0.5714284777641296,0.9245281219482422
2025-02-10,Atitlán,chl,9.178936004638672,7.612105369567871,5.664360523223877,12.327659606933594
2025-02-10,Atitlán,ndvi,-0.061798159033060074,-0.10063116252422333,-0.1244983896613121,-0.07870844751596451
2025-02-10,Atitlán,ndwi,0.3117533028125763,0.3462733030319214,0.27116528153419495,0.39165082573890686
2025-02-25,Atitlán,chl,16.66197395324707,16.98360824584961,14.829578399658203,18.72937774658203
2025-02-25,Atitlán,ndvi,0.2803206443786621,-0.1318681538105011,-0.19463084638118744,-0.06469134986400604
2025-02-25,Atitlán,ndwi,0.5729321837425232,0.5370370149612427,0.48148152232170105,0.6081081032752991
2025-02-27,Atitlán,chl,16.047021865844727,15.884928703308105,14.40832805633545,17.65317726135254
2025-02-27,Atitlán,ndvi,-0.16433514654636383,-0.16262973845005035,-0.19855594635009766,-0.1275167465209961
2025-02-27,Atitlán,ndwi,0.42065849900245667,0.4536585211753845,0.42047929763793945,0.48631584644317627
2025-03-02,Atitlán,chl,19.6975040435791,14.375378608703613,9.183392524719238,21.819719314575195
2025-03-02,Atitlán,ndvi,0.2152070701122284,-0.1034482792019844,-0.24137923121452332,0.03124997764825821
2025-03-02,Atitlán,ndwi,0.7298735976219177,0.6682027578353882,0.5586854219436646,0.7664974331855774
2025-03-04,Atitlán,chl,15.549225807189941,15.699468612670898,13.865032196044922,17.44099998474121
2025-03-04,Atitlán,ndvi,-0.06369835883378983,-0.057971011847257614,-0.09787236899137497,-0.016129041090607643
2025-03-04,Atitlán,ndwi,0.3853912949562073,0.3796791732311249,0.325778990983963,0.43478256464004517
2025-03-07,Atitlán,chl,27.58190155029297,14.49255084991455,8.746427536010742,20.034637451171875
2025-03-07,Atitlán,ndvi,0.583500325679779,-0.01996593177318573,-0.13435766100883484,0.5563725829124451
2025-03-07,Atitlán,ndwi,0.9616697430610657,0.5450642704963684,0.42718446254730225,1.1818181276321411
2025-03-09,Atitlán,chl,15.965826988220215,15.92701530456543,14.545382499694824,17.44099998474121
2025-03-09,Atitlán,ndvi,-0.1575382947921753,-0.1428571492433548,-0.1764705777168274,-0.11724139750003815
2025-03-09,Atitlán,ndwi,0.4519273638725281,0.4380531311035156,0.4112149477005005,0.47290635108947754
2025-03-12,Atitlán,chl,18.054746627807617,18.35353660583496,17.22810935974121,19.147382736206055
2025-03-12,Atitlán,ndvi,-0.017362305894494057,-0.039758093655109406,-0.06779660284519196,-0.024669794365763664
2025-03-12,Atitlán,ndwi,0.1581675410270691,0.06638700515031815,0.04540647566318512,0.1435987800359726
2025-03-14,Atitlán,chl,15.025675773620605,15.124022483825684,13.302131652832031,16.82585906982422
2025-03-14,Atitlán,ndvi,-0.10733205080032349,-0.08520176261663437,-0.1304347962141037,-0.05681818723678589
2025-03-14,Atitlán,ndwi,0.46151453256607056,0.4375,0.40785494446754456,0.48640477657318115
2025-03-19,Atitlán,chl,16.600786209106445,16.202449798583984,14.495567321777344,18.769107818603516
2025-03-19,Atitlán,ndvi,-0.14583046734333038,-0.15596330165863037,-0.20863306522369385,-0.06055697798728943
2025-03-19,Atitlán,ndwi,0.3338189125061035,0.40186917781829834,0.20519480109214783,0.4607645869255066
2025-03-22,Atitlán,chl,34.6176872253418,15.850983619689941,6.363303184509277,23.44538688659668
2025-03-22,Atitlán,ndvi,4444.94873046875,-0.015180705115199089,-0.17241381108760834,0.35583800077438354
2025-03-22,Atitlán,ndwi,8735.7705078125,0.5752895474433899,0.26940035820007324,1.718390703201294
2025-03-24,Atitlán,chl,15.276508331298828,15.039385795593262,13.31556224822998,16.806840896606445
2025-03-24,Atitlán,ndvi,-0.12373605370521545,-0.10236220061779022,-0.14438501000404358,-0.07288628071546555
2025-03-24,Atitlán,ndwi,0.4573865532875061,0.43842360377311707,0.4101995825767517,0.4820937216281891
2025-03-26,Atitlán,chl,18.950647354125977,18.28533363342285,14.854033470153809,22.40584373474121
2025-03-26,Atitlán,ndvi,0.055846747010946274,0.0,-0.06756754964590073,0.04987620562314987
2025-03-26,Atitlán,ndwi,0.4746493697166443,0.46587538719177246,0.42530035972595215,0.5140978693962097
2025-04-03,Atitlán,chl,19.557357788085938,18.032649993896484,15.358882904052734,20.989299774169922
2025-04-03,Atitlán,ndvi,26.539695739746094,-0.06896550953388214,-0.13772453367710114,-0.029850728809833527
2025-04-03,Atitlán,ndwi,2838.3896484375,0.4846625328063965,0.41365453600883484,0.5575221180915833
2025-04-11,Atitlán,chl,19.7580509185791,18.729122161865234,17.62549591064453,19.856647491455078
2025-04-11,Atitlán,ndvi,-0.026641393080353737,-0.02098655514419079,-0.05832034721970558,0.008359489031136036
2025-04-11,Atitlán,ndwi,0.09752045571804047,0.05417889729142189,0.021825827658176422,0.12837767601013184
2025-04-13,Atitlán,chl,15.0416841506958,15.07964038848877,13.530791282653809,16.598464965820312
2025-04-13,Atitlán,ndvi,-0.06051182001829147,-0.053627755492925644,-0.08176100999116898,-0.029126208275556564
2025-04-13,Atitlán,ndwi,0.3947906196117401,0.38461539149284363,0.35384616255760193,0.42153847217559814
2025-04-15,Atitlán,chl,15.657172203063965,15.490711212158203,13.052976608276367,17.98552894592285
2025-04-15,Atitlán,ndvi,-0.15760451555252075,-0.13592232763767242,-0.19626162946224213,-0.09090908616781235
2025-04-15,Atitlán,ndwi,0.5415537357330322,0.5191637873649597,0.48363634943962097,0.5735294222831726
2025-04-16,Atitlán,chl,5.160002708435059,4.435040473937988,3.3180770874023438,6.000826835632324
2025-04-16,Atitlán,ndvi,-0.24293719232082367,-0.2311357855796814,-0.2912275493144989,-0.18302816152572632
2025-04-16,Atitlán,ndwi,0.36343681812286377,0.3600771427154541,0.2807120084762573,0.41916143894195557
2025-04-18,Atitlán,chl,15.283967971801758,14.985579490661621,12.380997657775879,17.712064743041992
2025-04-18,Atitlán,ndvi,-0.14024178683757782,-0.1325301080942154,-0.19999997317790985,-0.0793650895357132
2025-04-18,Atitlán,ndwi,0.5436139702796936,0.5470085144042969,0.46341463923454285,0.6120689511299133
2025-04-28,Atitlán,chl,16.265037536621094,15.973038673400879,13.53856372833252,18.569883346557617
2025-04-28,Atitlán,ndvi,-0.11402259767055511,-0.09859153628349304,-0.15686273574829102,-0.05511808767914772
2025-04-28,Atitlán,ndwi,28.45366859436035,0.4944237768650055,0.4243542551994324,0.5478259921073914
2025-05-03,Atitlán,chl,17.043048858642578,17.216211318969727,15.709959983825684,18.433372497558594
2025-05-03,Atitlán,ndvi,-0.14692045748233795,-0.1314554065465927,-0.17840376496315002,-0.0961538627743721
2025-05-03,Atitlán,ndwi,0.34102770686149597,0.3575526177883148,0.3046153783798218,0.39661020040512085
2025-05-13,Atitlán,chl,16.32927894592285,16.322967529296875,14.141307830810547,18.483810424804688
2025-05-13,Atitlán,ndvi,-0.06333957612514496,-0.04402513429522514,-0.0833333432674408,-0.012658264487981796
2025-05-13,Atitlán,ndwi,0.43724027276039124,0.42253515124320984,0.3927392363548279,0.4566037356853485
2025-05-28,Atitlán,chl,17.882356643676758,17.98397445678711,16.085575103759766,19.015331268310547
2025-05-28,Atitlán,ndvi,-0.10807012021541595,-0.05416882410645485,-0.20335431396961212,-0.034852590411901474
2025-05-28,Atitlán,ndwi,0.24370230734348297,0.24478180706501007,0.07210078835487366,0.4052478075027466
2025-07-10,Atitlán,chl,20.604415893554688,17.886484146118164,13.154488563537598,25.220998764038086
2025-07-10,Atitlán,ndvi,-0.17144979536533356,-0.17795851826667786,-0.22783052921295166,-0.12033028900623322
2025-07-10,Atitlán,ndwi,0.41972360014915466,0.4285714328289032,0.3246610462665558,0.4999999403953552
2025-07-17,Atitlán,chl,20.037288665771484,17.44099998474121,12.588929176330566,23.4890079498291
2025-07-17,Atitlán,ndvi,0.32585954666137695,-0.04444441944360733,-0.19607840478420258,0.06315787881612778
2025-07-17,Atitlán,ndwi,0.5586913228034973,0.49074071645736694,0.4010152220726013,0.617977499961853
2025-07-20,Atitlán,chl,5.530226707458496,4.187808513641357,3.0791049003601074,6.594624996185303
2025-07-20,Atitlán,ndvi,-0.16960985958576202,-0.17261332273483276,-0.26128366589546204,-0.0715249702334404
2025-07-20,Atitlán,ndwi,0.28368666768074036,0.28926804661750793,0.188715398311615,0.3734513521194458
2025-07-24,Atitlán,chl,19.299104690551758,17.916149139404297,13.865032196044922,22.878482818603516
2025-07-24,Atitlán,ndvi,-0.0022919368930161,-0.04950490966439247,-0.15942029654979706,0.02325582504272461
2025-07-24,Atitlán,ndwi,31.024505615234375,0.5714285373687744,0.5023922324180603,0.635513961315155
2025-08-01,Atitlán,chl,15.492026329040527,13.616131782531738,10.649385452270508,17.94536018371582
2025-08-01,Atitlán,ndvi,0.04952206835150719,-0.048387084156274796,-0.1525423675775528,0.13333334028720856
2025-08-01,Atitlán,ndwi,0.4608185589313507,0.4370860457420349,0.38461536169052124,0.5056179165840149
